state,year,county_status,county_coverage_pct,county_source,district_status,district_source,notes
WASHINGTON,1994,none,0,,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,1996,none,0,,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,1998,none,0,,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2000,full,1,wa,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2002,full,1,wa,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2004,full,1,wa,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2006,full,1,wa,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2008,full,1,wasos_2008,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2010,full,1,wa; wasos_2010,good,America Votes,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2012,full,1,wa,unreliable,"America Votes (unreliable, excluded)","2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2014,full,1,wa,unreliable,"America Votes (unreliable, excluded)","2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2016,full,1,MEDSL precinct,none,,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2018,full,1,MEDSL precinct,none,,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2020,full,1,MEDSL precinct,none,,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2022,full,1,MEDSL precinct,none,,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WASHINGTON,2024,full,1,MEDSL precinct,none,,"2000-2006, 2012, 2014 via OpenElections; 2008 (was a gap) and 2010 (was 37 of 39 counties, with errors in King/Pierce/Skamania/Snohomish) from the Secretary of State's 2008 and 2010 General Election data downloads (39 counties each; 2008 county sums equal the printed district totals, 2010 district totals equal the FEC results in all 9 districts) -- see 01eu_house_county_washington_sos.R / 01ew_washington_2010_sos_precinct.R / 01ev_washington_sos_apply.R. 1990-1998 remain gaps: the SOS Election Results Archive workbook (Washington State Elections Results Archive.xlsx) has only statewide and district totals, and the SOS says pre-2007 county-level results must come from the county elections offices."
WEST VIRGINIA,1990,full,1,wv_bluebook_1990,none,,
WEST VIRGINIA,1992,full,1,wv_bluebook_1992,good,America Votes,
WEST VIRGINIA,1994,full,1,wv_bluebook_1994,good,America Votes,
WEST VIRGINIA,1996,full,1,wv_bluebook_1996,good,America Votes,
WEST VIRGINIA,1998,full,1,wv_bluebook_1998,good,America Votes,
WEST VIRGINIA,2000,full,1,wv,good,America Votes,
WEST VIRGINIA,2002,full,0.982,wv,good,America Votes,
WEST VIRGINIA,2004,full,0.982,wv,good,America Votes,
WEST VIRGINIA,2006,full,0.982,wv,good,America Votes,
WEST VIRGINIA,2008,full,1,wv; wv_bluebook_2008,good,America Votes,
WEST VIRGINIA,2010,full,1,wv; wv_bluebook_2010,good,America Votes,
WEST VIRGINIA,2012,full,1,wv; wv_bluebook_2012,unreliable,"America Votes (unreliable, excluded)",
WEST VIRGINIA,2014,full,1,wv,unreliable,"America Votes (unreliable, excluded)",
WEST VIRGINIA,2016,full,1,MEDSL precinct,none,,
WEST VIRGINIA,2018,full,1,MEDSL precinct,none,,
WEST VIRGINIA,2020,full,1,MEDSL precinct,none,,
WEST VIRGINIA,2022,full,1,MEDSL precinct,none,,
WEST VIRGINIA,2024,full,1,MEDSL precinct,none,,
WISCONSIN,1990,full,1,wi_1990,none,,
WISCONSIN,1992,full,1,wi_1992,good,America Votes,
WISCONSIN,1994,full,1,wi_1994,good,America Votes,
WISCONSIN,1996,full,1,wi_1996,good,America Votes,
WISCONSIN,1998,full,1,wi_1998,good,America Votes,
WISCONSIN,2000,full,1,wi,good,America Votes,
WISCONSIN,2002,full,1,wi,good,America Votes,
WISCONSIN,2004,full,1,wi_2004,good,America Votes,
WISCONSIN,2006,full,1,wi,good,America Votes,
WISCONSIN,2008,full,1,wi,good,America Votes,
WISCONSIN,2010,full,1,wi,good,America Votes,
WISCONSIN,2012,full,1,wi,unreliable,"America Votes (unreliable, excluded)",
WISCONSIN,2014,full,1,wi,unreliable,"America Votes (unreliable, excluded)",
WISCONSIN,2016,full,1,MEDSL precinct,none,,
WISCONSIN,2018,full,1,MEDSL precinct,none,,
WISCONSIN,2020,full,1,MEDSL precinct,none,,
WISCONSIN,2022,full,1,MEDSL precinct,none,,
WISCONSIN,2024,full,1,MEDSL precinct,none,,
WYOMING,1990,none,0,,good,America Votes,
WYOMING,1992,none,0,,good,America Votes,
WYOMING,1994,none,0,,good,America Votes,
WYOMING,1996,none,0,,good,America Votes,
WYOMING,1998,none,0,,good,America Votes,
WYOMING,2000,full,1,wy,good,America Votes,
WYOMING,2002,full,1,wy,good,America Votes,
WYOMING,2004,full,1,wy,good,America Votes,
WYOMING,2006,none,0,,good,America Votes,
WYOMING,2008,full,1,wy,good,America Votes,
WYOMING,2010,full,1,wy,good,America Votes,
WYOMING,2012,full,1,wy,none,,
WYOMING,2014,full,1,wy,none,,
WYOMING,2016,full,1,MEDSL precinct,none,,
WYOMING,2018,full,1,MEDSL precinct,none,,
WYOMING,2020,full,1,MEDSL precinct,none,,
WYOMING,2022,full,1,MEDSL precinct,none,,
WYOMING,2024,full,1,MEDSL precinct,none,,
